time,symbol,score,signal,close_price
2025-05-15 20:00:00,SOL,46.6,中性,170.98
2025-05-16 00:00:00,BTC,47.9,中性,103846.27
2025-05-16 00:00:00,ETH,50.2,中性,2599.02
2025-05-16 00:00:00,SOL,45.5,中性,173.99
2025-05-16 04:00:00,BTC,49.2,中性,103443.51
2025-05-16 04:00:00,ETH,36.0,空,2537.19
2025-05-16 04:00:00,SOL,31.4,空,169.65
2025-05-16 08:00:00,BTC,49.3,中性,103764.81
2025-05-16 08:00:00,ETH,40.9,空,2544.24
2025-05-16 08:00:00,SOL,41.2,空,170.27
2025-05-16 12:00:00,BTC,47.1,中性,103919.95
2025-05-16 12:00:00,ETH,46.8,中性,2573.99
2025-05-16 12:00:00,SOL,42.6,空,171.92
2025-05-16 16:00:00,BTC,46.9,中性,103388.6
2025-05-16 16:00:00,ETH,45.4,中性,2573.11
2025-05-16 16:00:00,SOL,36.2,空,170.11
2025-05-16 20:00:00,BTC,44.2,空,103506.07
2025-05-16 20:00:00,ETH,51.2,中性,2598.5
2025-05-16 20:00:00,SOL,48.9,中性,172.14
2025-05-17 00:00:00,BTC,48.2,中性,104145.49
2025-05-17 00:00:00,ETH,42.3,空,2586.51
2025-05-17 00:00:00,SOL,38.0,空,171.07
2025-05-17 04:00:00,BTC,48.1,中性,103692.48
2025-05-17 04:00:00,ETH,51.1,中性,2570.9
2025-05-17 04:00:00,SOL,45.8,中性,169.6
2025-05-17 08:00:00,BTC,50.1,中性,103360.01
2025-05-17 08:00:00,ETH,35.5,空,2501.01
2025-05-17 08:00:00,SOL,40.5,空,166.83
2025-05-17 12:00:00,BTC,50.0,中性,103658.05
2025-05-17 12:00:00,ETH,45.8,中性,2506.4
2025-05-17 12:00:00,SOL,50.4,中性,168.88
2025-05-17 16:00:00,BTC,48.7,中性,103426.06
2025-05-17 16:00:00,ETH,36.9,空,2481.49
2025-05-17 16:00:00,SOL,43.4,空,168.05
2025-05-17 20:00:00,BTC,54.1,中性,102927.57
2025-05-17 20:00:00,ETH,46.9,中性,2472.33
2025-05-17 20:00:00,SOL,50.6,中性,167.23
2025-05-18 00:00:00,BTC,50.9,中性,102938.32
2025-05-18 00:00:00,ETH,45.7,中性,2467.69
2025-05-18 00:00:00,SOL,41.2,空,165.24
2025-05-18 04:00:00,BTC,50.2,中性,103372.04
2025-05-18 04:00:00,ETH,44.3,空,2488.77
2025-05-18 04:00:00,SOL,50.9,中性,167.5
